Unnamed: 0,Unnamed: 1,Underweight,Unnamed: 3,Unnamed: 4,Unnamed: 5,Healthy weight,Unnamed: 7,Unnamed: 8,Unnamed: 9,Overweight,Unnamed: 11,Unnamed: 12,Unnamed: 13,Obese,Unnamed: 15,Unnamed: 16,Unnamed: 17,Number of children measured,Unnamed: 19
00AJ,Ealing,1.45748987854251,0.38594657042881453,2.337334175615919,0.5263636936141786,73.65721997300945,1.4185709643762763,61.52874289324068,1.6949950870507664,12.388663967611336,1.0609746080799616,15.413771320277952,1.2579562020719235,12.496626180836708,1.0649308062620366,20.720151610865443,1.4120143284286018,3705,3166
00AK,Enfield,1.0912962470055896,0.33225680547892733,1.4285714285714286,0.40130040169324016,72.42480702688316,1.42918435280845,60,1.656718454479125,13.574660633484163,1.095393946433333,15.892857142857142,1.2364043346901645,12.909236092627097,1.0723131230754352,22.678571428571427,1.4161226553389423,3757,3360
00AL,Greenwich,0.8135833038556775,0.3311990835788316,1.3311148086522462,0.458214759191944,71.20622568093385,1.6694379958058831,60.69051580698835,1.9529012908777867,14.750619030774672,1.3074128602464206,16.51414309484193,1.4845870979083835,13.229571984435799,1.249167794691161,21.46422628951747,1.6415820252397806,2827,2404
00AM1,Hackney,1.7219113215669393,0.5291157935117774,1.344215074411906,0.4946561207104712,71.15798536375377,1.84264469711315,58.281325012001915,2.118057227527247,12.699095996556178,1.3542933839545275,14.882381180988958,1.5288105576408753,14.421007318123117,1.428888585929091,25.492078732597218,1.8720247122773888,2323,2083
00AN,Hammersmith and Fulham,1.09460516028147,0.5704550120571213,0.9057971014492754,0.5591134276749936,75.29319781078968,2.3646605416881363,58.87681159420289,2.9038612817486915,13.291634089132135,1.861239897094808,16.213768115942027,2.175147153513448,10.320562939796716,1.6679414220374773,24.003623188405797,2.520549198244158,1279,1104
00AP,Haringey,0.7068452380952381,0.3167641913332188,0.8147512864493996,0.36493290563953606,73.66071428571429,1.6654600416630947,60.5917667238422,1.983705716251931,12.760416666666666,1.261547121437787,15.608919382504288,1.4733694039830296,12.872023809523808,1.2662413400232595,22.98456260720412,1.7079846732263375,2688,2332
00AQ,Harrow,2.127659574468085,0.5894900638993087,2.5773195876288657,0.6724605904900195,75.51020408163265,1.7566726365441148,63.54264292408622,2.042574432746169,11.767260095527572,1.3162791153618845,15.182755388940954,1.5228952803578346,10.594876248371689,1.2572584983547574,18.697282099343955,1.6546053933282507,2303,2134
00AR,Havering,0.5494505494505495,0.28707906162706465,1.187178472497032,0.4223729282144229,72.09576138147567,1.7419014207867949,63.55362089434111,1.8768465291655125,15.266875981161695,1.3968035068225895,13.929560743965174,1.3502902705283306,12.087912087912088,1.2659995820106567,21.329639889196674,1.5974554252228583,2548,2527
00AS,Hillingdon,2.0344287949921753,0.48959685537140396,2.4922118380062304,0.5685407871267302,76.52582159624414,1.469873079883157,64.07061266874351,1.7498621641736682,11.862284820031299,1.121361658980935,13.880235375562478,1.2609542479096012,9.577464788732394,1.0205734281976981,19.55694011768778,1.4465859427046048,3195,2889
00AT,Hounslow,1.800766283524904,0.5102626453105529,1.6616957818491693,0.5172746592425064,71.91570881226053,1.724466125606266,58.15935236472092,1.9961495129191427,12.413793103448276,1.2652640315780979,15.551768214742223,1.4664567362046854,13.869731800766283,1.326242627947851,24.627183638687686,1.7434071918711376,2610,2347
00AU,Islington,0.7268322228952151,0.40986340666220183,1.3232514177693762,0.5623738252904532,74.19745608721988,2.111212213067024,60.30245746691871,2.4079408606698207,13.688673531193215,1.6585199403352464,13.547574039067422,1.6842860762657001,11.387038158691702,1.5327105026510606,24.826717076244485,2.1261206496317087,1651,1587
00AW,Kensington and Chelsea,1.380897583429229,0.7763355716532596,0.8951406649616368,0.6605652028811444,78.71116225546605,2.72321773676309,57.1611253196931,3.4704994994973197,11.507479861910241,2.1229101910536885,17.263427109974426,2.6505429474220388,8.400460299194476,1.8453825768590708,24.680306905370845,3.0237934567341194,869,782
00AX,Kingston upon Thames,1.5938606847697756,0.5965624146844628,1.9579405366207396,0.7315254566959769,81.99527744982291,1.8302366532886225,66.78752719361857,2.486690700127952,9.622195985832349,1.404713006073497,14.57577955039884,1.863073077166254,6.78866587957497,1.1982465607881443,16.678752719361857,1.9682630899894638,1694,1379
00AY,Lambeth,1.1144449207029576,0.42606862086941044,0.8122312470138557,0.3846238031640752,72.48178311187313,1.8126268008053164,57.57286192068801,2.1178638086506063,13.544792113159025,1.3888827039983942,16.865742952699474,1.6045749187289404,12.858979854264895,1.3586212275267735,24.74916387959866,1.8492821662496173,2333,2093
00AZ,Lewisham,0.7447528774542992,0.31009816760029524,0.4916018025399427,0.27751711935906276,71.46242383209209,1.628785072791961,58.86931585415813,1.952453227884,14.184157075152337,1.2583512065810178,16.263826300696437,1.4642697738166197,13.608666215301287,1.2366854127639655,24.37525604260549,1.7035690041790226,2954,2441
00BA,Merton,1.3651877133105803,0.5023222983885893,1.2269938650306749,0.5345986778122152,75.7191613846904,1.8561193546804955,64.96932515337423,2.316679622534531,12.530472940029256,1.4331223900171473,14.294478527607362,1.6997150037181552,10.385177961969772,1.320590155257676,19.509202453987733,1.9243338614794139,2051,1630
00BB,Newham,2.378003467921724,0.47005924293142587,2.185338865836791,0.47666733217323143,72.40525142432499,1.3790206385792763,57.482710926694324,1.6117787313895335,11.989100817438691,1.0021530380711388,14.46749654218534,1.1468755714689076,13.227644290314592,1.0452121752418304,25.864453665283545,1.4276406906361059,4037,3615
00BC,Redbridge,1.6713970356354462,0.4462705294565354,2.46828933836133,0.5631515524218095,75.74897508672343,1.4920105337723775,63.112787110044565,1.7512612250289705,11.41595711132135,1.1070121124080785,14.912581419266369,1.2928954859034822,11.163670766319774,1.0962693507962993,19.506342132327735,1.4382125745912688,3171,2917
00BD,Richmond upon Thames,0.6694129763130793,0.3627637542145591,1.3075965130759652,0.5557625932673376,82.1318228630278,1.704241665749429,72.16687422166873,2.19260556100331,11.019567456230691,1.3930440623824636,14.44582814445828,1.7198968081476185,6.179196704428424,1.0711515167613979,12.079701120797012,1.5943484541683404,1942,1606
00BE,Southwark,1.0869565217391304,0.3746155742782235,0.6666666666666667,0.3256378226349613,69.29347826086956,1.6665350547147013,59.04166666666667,1.9678111152294582,14.87771739130435,1.2857091743632463,14.333333333333334,1.4022081976422145,14.741847826086957,1.2808458922374464,25.958333333333332,1.754322617615016,2944,2400
00BF,Sutton,1.2210796915167095,0.5458672460704361,1.7425519955030917,0.6082159789701211,77.69922879177378,2.068955689321038,66.49803260258572,2.1939249484777443,13.688946015424165,1.7084454233947257,14.390106801573918,1.6314591310459636,7.3907455012853465,1.3003318862022695,17.36930860033727,1.760938431137277,1556,1779
00BG,Tower Hamlets,2.03125,0.5465607248825826,2.1469859620148637,0.5773675910743221,73.3203125,1.713623743190604,56.4822460776218,1.9748763620243268,11.328125,1.227961951349076,15.64822460776218,1.4472059712984984,13.3203125,1.3165241295957344,25.722543352601157,1.7411499010302804,2560,2422
00BH,Waltham Forest,2.817974105102818,0.6330600537378873,2.7456027456027456,0.6635040895976092,74.90479817212491,1.6585692247340276,61.94766194766195,1.9713932423350178,11.271896420411272,1.2097970785816898,14.242814242814243,1.4190682910777448,11.005331302361006,1.1972007851008624,21.063921063921065,1.6556842387692414,2626,2331
00BJ,Wandsworth,0.9429726088908846,0.40149273894444887,1.6112789526686808,0.5538929789773518,76.60529860799281,1.7586267266877527,61.73212487411883,2.1381620771190355,12.43825774584643,1.3709527409971733,15.256797583081571,1.5818014290116866,10.01347103726987,1.2470003750807586,21.399798590130917,1.8041992912035418,2227,1986
00BK,Westminster,1.1478730587440917,0.5426966913753124,1.4649190439475714,0.6541055612612493,74.61174881836597,2.217365245842162,54.973014649190446,2.7086743966118694,12.018906144496961,1.6567019514715766,14.957594448727834,1.941754120194504,12.221471978392978,1.6686802983880713,28.604471858134158,2.4603566268006745,1481,1297
,,,,,,,,,,,,,,,,,,,
A,North East,0.5746470297218099,0.0913939858898073,1.0116220703502066,0.12187544922087662,75.17981504737983,0.5223018902734032,63.56229970269123,0.5861250169732114,14.076949423450166,0.42051121546727377,14.838410749449785,0.4329428292520843,10.168588499448186,0.3654373329418759,20.587667477508784,0.4924504362613795,26277,25899
B,North West,0.9442628265744468,0.06966989349005911,1.21918748861391,0.08051898692872528,75.47078053656824,0.3099489491246109,64.72904609089252,0.3505782449301488,13.653310998838247,0.24734362358240092,14.750767247298867,0.260183230114924,9.931645638019074,0.21545451757241252,19.30099917319469,0.28956810980753256,74026,71359
D,Yorkshire and The Humber,1.0767427180088376,0.08590649286287284,1.4197349042709866,0.10275085797514998,76.86355848137795,0.3510179606167661,65.51988217967599,0.41281717805665,12.859590585264677,0.27864046271508197,14.24251350024546,0.30354017347437073,9.200108215348543,0.24058023619052807,18.817869415807557,0.3394706906943592,55445,50925
E,East Midlands,0.8839181022819519,0.08711522147860658,1.4306701322183297,0.11065258305313294,75.8072517362677,0.3985785725428323,65.6164538365917,0.4425910321994532,13.639848471182466,0.3194312777925175,14.546276415414173,0.3285203773164698,9.668981690267882,0.2750583225137925,18.406599615775793,0.36110641051806996,44348,44245
F,West Midlands,1.0754526646947185,0.08359298177910299,1.5180571735818622,0.10145576035381823,75.29536478191736,0.34953886741094686,63.14365086477282,0.40029055496937727,13.151640535503617,0.2739005508640192,14.822116677121604,0.2948308181479274,10.477542017884316,0.24820917759367983,20.5161752845237,0.335074918703119,58487,55795
G,East,0.7701275302928604,0.0720099562884383,1.1455829326923077,0.09038821834945544,76.6312219592327,0.34858675666248906,67.49361478365384,0.3978471048319156,13.40834422580987,0.2806826730592017,14.601487379807693,0.299932978974288,9.19030628466457,0.23796939388766783,16.759314903846153,0.317246231999672,56614,53248
H,London,1.347877953094831,0.07925912435005497,1.5401403392452622,0.089702295942906,74.29193363914749,0.3003836613368635,61.6221890712194,0.3542439691827933,12.74089014056793,0.22917964587175405,15.054699154649429,0.26049507979602354,11.619298267189748,0.22026193093794363,21.782971434885905,0.300678948216791,81313,72396
J,South East,0.7524555090926772,0.05905356459839011,1.1583503054989817,0.07482385317906066,77.66459204512302,0.2846127139447154,67.8729633401222,0.32653809715359294,12.913303510648644,0.2291608407219251,14.386456211812625,0.245413398085669,8.669648935135662,0.19228886617901852,16.582230142566193,0.26007635773370896,82264,78560
K,South West,0.5573598742797276,0.06679344525511297,0.9738617200674535,0.08836980514902085,76.24724986904138,0.38181124462870975,68.6424957841484,0.41749146915115154,13.957045573598743,0.31090956124828784,14.260118043844857,0.3146540522193608,9.238344683080147,0.25979330647795384,16.123524451939293,0.3309256306201746,47725,47440
,,,,,,,,,,,,,,,,,,,
64,England,0.9278270234131499,0.02589757390643492,1.2867422734447362,0.031243150368097855,75.9676656555853,0.11541495793007442,65.36078596906776,0.13190581442644758,13.27865769925489,0.09166210187084353,14.617688305089155,0.09793650355993173,9.82584962174667,0.08040365923722192,18.734783452398336,0.10816779567251089,526499,499867
