Unnamed: 0,Unnamed: 1,Underweight,Unnamed: 3,Unnamed: 4,Unnamed: 5,Healthy weight,Unnamed: 7,Unnamed: 8,Unnamed: 9,Overweight,Unnamed: 11,Unnamed: 12,Unnamed: 13,Obese,Unnamed: 15,Unnamed: 16,Unnamed: 17,Number of children measured,Unnamed: 19
00AJ,Ealing,1.4113496030579242,0.3964965346495501,1.9515265974189486,0.4810780030636939,73.97824169361952,1.4747858236327451,61.756373937677054,1.6901617532277615,12.525727727139078,1.1126287688514411,14.416115832546428,1.2215970410746488,12.084680976183476,1.0956163525561489,21.87598363235757,1.4377518006779617,3401,3177
00AK,Enfield,1.251700680272109,0.3594955936228035,1.739899734591566,0.4401482245201666,72.62585034013605,1.4417649017329106,59.51046888823356,1.6524042438882103,12.843537414965986,1.0818589450309166,15.747567089354172,1.2261573360490345,13.27891156462585,1.0972917509829856,23.002064287820705,1.4166781295825577,3675,3391
00AL,Greenwich,0.7993909402360105,0.3405944057480847,1.1632571199358204,0.4209893837640118,73.20137038446897,1.6940125718197534,61.772964300040115,1.9079131628947796,14.008374571754853,1.3274637861540741,14.15964701163257,1.3688190253962509,11.99086410354016,1.2424812657640312,22.9041315683915,1.6498578949699052,2627,2493
00AM1,Hackney,1.34850400337126,0.46416106343207403,1.385570950788342,0.5009009645846335,71.8078381795196,1.8106764977132945,59.006211180124225,2.1075366964672595,13.569321533923304,1.3781731242593198,15.623506927854756,1.555848295937788,13.274336283185843,1.3654348166968742,23.98471094123268,1.829721414595608,2373,2093
00AN,Hammersmith and Fulham,1.5775635407537247,0.7233294567860811,2.0972354623450906,0.8675380335907072,75.28483786152498,2.503981737127602,61.29647283126788,2.9489028470217526,11.130587204206837,1.8257060676112233,14.204003813155385,2.1135199443490715,12.00701139351446,1.8868490647636398,22.402287893231648,2.524283305581354,1141,1049
00AP,Haringey,1.1573236889692586,0.3987298423706952,1.0913500404203718,0.4094823662967374,74.9005424954792,1.6164181589914703,62.36863379143088,1.9093877900985319,12.151898734177214,1.2180562151905718,15.844785772029102,1.4391953052543376,11.790235081374322,1.2022606592468335,20.695230396119644,1.5966907875989138,2765,2474
00AQ,Harrow,2.4307243558580454,0.6656729853598978,2.882380288238029,0.7072183414401191,76.27613028682548,1.8387539850281194,64.52812645281266,2.0222993986260636,11.473018959649977,1.3775685477835886,14.411901441190144,1.4845546575244741,9.820126397666504,1.2863225580478157,18.177591817759183,1.6301710011664643,2057,2151
00AR,Havering,0.7544006705783739,0.34726463821754033,1.3658940397350994,0.4629260119874918,73.59597652975691,1.7691554331505317,66.34933774834437,1.8845368217609106,14.920368818105617,1.4299026727647277,14.652317880794701,1.4103878402645567,10.729253981559095,1.2420619122475844,17.632450331125828,1.5199312046313123,2386,2416
00AS,Hillingdon,1.9060585432266848,0.4945216709782928,2.0049243756595145,0.5153320797543326,79.03335602450646,1.4721965311285696,65.35349982412944,1.7494444810142527,9.904697072838665,1.0803582468655335,12.90889905029898,1.2327288124824458,9.155888359428182,1.0430250844291495,19.732676749912066,1.4631823213225188,2938,2843
00AT,Hounslow,1.9576508190171795,0.5428488322640482,1.5171798304328425,0.5062008270854707,72.7926488214143,1.7437785493951994,59.660865684962076,2.031571652071457,13.144226927686775,1.3239491575097335,15.35029004908523,1.4927776083841209,12.105473431881741,1.2781335750469474,23.471664435519855,1.7551213920244175,2503,2241
00AU,Islington,0.8054522924411399,0.43620909764706856,0.9861932938856016,0.4967698142270459,74.65923172242876,2.122670353835971,61.93293885601578,2.440966483619294,11.895910780669144,1.5798934169390741,15.71334648257725,1.829532151689587,12.639405204460965,1.621630921591313,21.367521367521366,2.060650568854942,1614,1521
00AW,Kensington and Chelsea,x,x,1.3253012048192772,0.7784505446356542,x,x,61.566265060240966,3.3112999683278117,14.268440145102781,2.385155395447624,14.698795180722893,2.410400881840824,8.706166868198308,1.9226148031653016,22.40963855421687,2.8385211802531787,827,830
00AX,Kingston upon Thames,1.6938110749185669,0.6457409455138835,1.3964313421256789,0.6408350689487823,80.71661237785015,1.9742790639836325,68.96819239720713,2.5264931105389996,9.967426710097719,1.499086759506602,13.188518231186967,1.8478926842440524,7.62214983713355,1.3278777004609692,16.446858029480218,2.024477825732062,1535,1289
00AY,Lambeth,1.328502415458937,0.4503361029850314,1.1715089034676665,0.45663220983225433,70.89371980676329,1.786721923640448,58.29428303655108,2.092490243450245,13.969404186795492,1.363562780188218,15.27647610121837,1.526744138463732,13.808373590982287,1.356949025313028,25.257731958762886,1.8438813620721841,2484,2134
00AZ,Lewisham,0.6533700137551582,0.29287462420198757,1.0412494993992791,0.3982266357559826,74.10591471801926,1.5924004744063212,61.633960752903484,1.9076966744013009,13.204951856946353,1.2306695649468078,15.218261914297157,1.409157334643157,12.035763411279229,1.182811300772526,22.10652783340008,1.6279332735336292,2908,2497
00BA,Merton,2.0697167755991286,0.6513944018411465,1.8367346938775513,0.6866491803891279,78.26797385620915,1.887001353923522,63.8095238095238,2.457407015124984,10.947712418300654,1.4286119779450994,15.714285714285714,1.86106482791524,8.714596949891067,1.2904892119343816,18.639455782312925,1.9914102108197134,1836,1470
00BB,Newham,2.18998083766767,0.47467300740189294,2.1270396270396272,0.4827884645631539,71.63974815220367,1.461890262775077,58.68298368298368,1.647624728017904,11.990145086230495,1.0535631649456518,14.627039627039625,1.1824318559754414,14.180125923898165,1.1314013349516923,24.562937062937063,1.4403573905360383,3653,3432
00BC,Redbridge,1.689512272872171,0.45106659438890506,2.402826855123675,0.5643018515383043,75.45425565827225,1.506225642364942,63.14487632508834,1.7776637329301503,12.04972904048454,1.139376598964498,13.745583038869258,1.2688312669747652,10.806503028371054,1.0865988710979984,20.70671378091873,1.4931567987510441,3137,2830
00BD,Richmond upon Thames,0.7111597374179431,0.38531207281491936,1.2828736369467608,0.558795058469443,82.22100656455143,1.7531690564732427,74.79153303399615,2.156074680599313,11.159737417943107,1.4438122495167098,12.187299550994227,1.6244141866754696,5.908096280087528,1.0811320126808601,11.738293778062861,1.5982805373457476,1828,1559
00BE,Southwark,0.9912767644726407,0.3867193129187251,0.9892827699917559,0.3939068610637014,70.89611419508327,1.7731618269496385,59.027205276174776,1.9573393366438159,13.957176843774782,1.3527507537982237,13.27287716405606,1.3503682760718563,14.15543219666931,1.3607540774719051,26.71063478977741,1.7609815436478191,2522,2426
00BF,Sutton,0.9698275862068966,0.4459715640928663,1.2216404886561953,0.5194444673337653,78.5021551724138,1.8694522892257175,66.60849331006399,2.230074255450688,12.176724137931034,1.4881482018914265,14.136125654450263,1.6474299234765808,8.351293103448276,1.2589722803424765,18.033740546829552,1.8180129734864956,1856,1719
00BG,Tower Hamlets,1.698754246885617,0.49219125053421703,2.6523000414421882,0.6412592057131474,74.40543601359003,1.6621311987045158,57.9361790302528,1.9701020558602673,10.456776141940354,1.165478776071474,13.717364276833816,1.372955549526851,13.439033597583993,1.2990748313010352,25.694156651471197,1.743765604039449,2649,2413
00BH,Waltham Forest,2.1321961620469083,0.5847938374721506,2.696196437168994,0.6967469722777025,77.73987206823027,1.6840501722582544,62.975445353875784,2.077136138675357,10.19189765458422,1.2247700963213726,13.769860375541645,1.4822748140257347,9.936034115138593,1.2110201175693498,20.55849783341358,1.7384164764760686,2345,2077
00BJ,Wandsworth,1.0449795547478418,0.424922339364709,1.641949152542373,0.5733858216499037,77.91912766924125,1.7332727326538635,62.92372881355932,2.1793018689699464,10.858700590640618,1.3000652800837402,15.413135593220339,1.6291426129921034,10.177192185370286,1.2634092489528232,20.021186440677965,1.8054876602011296,2201,1888
00BK,Westminster,1.064638783269962,0.5549160953337939,1.5319148936170213,0.7025530248562286,72.6235741444867,2.4108910890533144,59.31914893617021,2.8100012513918524,11.634980988593156,1.7336979474483385,15.574468085106382,2.0742330836385023,14.67680608365019,1.9133734286546495,23.574468085106385,2.4280310084342958,1315,1175
,,,,,,,,,,,,,,,,,,,
A,North East,0.5440739001095977,0.0902032979660251,0.8889229472393577,0.11387742393028644,74.87474557695319,0.5318645578421987,64.01394689451703,0.5823028135157728,14.380773446062314,0.43028371481470445,14.720870531437985,0.42986551222102526,10.200407076874903,0.3711283005601805,20.376259626805624,0.48868386259501345,25548,26099
B,North West,0.9134918964428541,0.06985099627385889,1.2562849858276242,0.08238720928054942,76.00645478144952,0.3135345772576129,65.73703476861282,0.3510577007225759,13.48347716270259,0.250763009627861,14.146737504807213,0.2577908659924964,9.596576159405037,0.2162537214546894,18.85994274075235,0.2893668762237553,71265,70207
D,Yorkshire and The Humber,1.0753905365632783,0.087807809391027,1.3576860983058099,0.10003583470235787,76.24141574220815,0.3623294379736903,66.01505514384081,0.40943886917477457,13.104671345558828,0.2872824838939016,14.030071385501158,0.3002116300016493,9.578522375669762,0.2505433754447443,18.59718737235222,0.33633156482045123,53004,51411
E,East Midlands,1.235192140999711,0.10622586306059255,1.2799888088410156,0.10638386197382123,76.60358277954349,0.40715626021098994,66.4311860297032,0.4469141133062728,13.042954830010595,0.32389353457451214,14.441258072789163,0.33266321273825455,9.11827024944621,0.27685758031148644,17.84756708866662,0.3623846506369051,41532,42891
F,West Midlands,1.1793066370683825,0.08811464416168359,1.546621899165967,0.10220978845573636,75.49817034043808,0.35105749014018456,64.17766506527602,0.3971494834736169,13.209968609632162,0.2763736202988031,14.516100226814066,0.29177779843365365,10.11255441286138,0.24608816458043678,19.759612808743952,0.32981531915464846,57661,55993
G,East,0.8379081190407397,0.0759210595845392,1.1757292041771696,0.08964674498861314,77.38550996821728,0.3484291209021315,68.16888728844076,0.3874075461054246,13.05078012135221,0.2805706916044091,14.079942383867483,0.2892655947329323,8.725801791389772,0.23505414094016408,16.575441123514583,0.30926343131324063,55376,55540
H,London,1.3380563922896924,0.08097108781642387,1.612676649903071,0.09253309065094646,75.05914597096353,0.304912621345834,62.405529177085384,0.35581755368160267,12.376052022598286,0.2320707487911713,14.705138650858315,0.260165581954917,11.226745614148491,0.22247742212726132,21.27665552215323,0.30064729145920394,77351,71186
J,South East,0.971846889709334,0.06848786848124191,1.2121133720554182,0.07713938895523231,77.29100851317575,0.29248176617787475,68.67262590067655,0.3269689778202964,13.04000304495109,0.23508991021798492,14.09647749763916,0.24530901765422572,8.697141552163819,0.1967278484516726,16.018783229628863,0.25855835104221336,78819,77303
K,South West,0.6292065858417556,0.0725662267881257,1.0669500531349627,0.09283583245469292,76.4233880691908,0.3895492516678193,68.4548352816153,0.4198956321847259,14.037664700852828,0.3187939480586895,14.246546227417642,0.3158300859613924,8.909740644114617,0.2614430092149091,16.231668437832095,0.333191878214885,45613,47050
,,,,,,,,,,,,,,,,,,,
64,England,1.0085564307573163,0.027526416600132424,1.2994293521941809,0.031463686145449636,76.20873660773378,0.11730374615499589,66.06755344799872,0.13154523840555585,13.186109777564411,0.0932081097649831,14.305778813695547,0.09727583205091256,9.596597183944493,0.08114313260012072,18.327238386111556,0.10748814498210224,506169,497680
